publication_id,score,compound,capped,total_hits_reported
EP-3083689-B1,16.845886,Polatuzumab_vedotin,False,723
WO-2022034090-A1,16.78318,Polatuzumab_vedotin,False,723
EP-4196492-A1,16.78318,Polatuzumab_vedotin,False,723
CA-3124151-A1,16.759827,Polatuzumab_vedotin,False,723
AU-2025203092-A1,16.759827,Polatuzumab_vedotin,False,723
AU-2019411278-B2,16.759827,Polatuzumab_vedotin,False,723
US-12303461-B1,16.759668,Polatuzumab_vedotin,False,723
US-20240067716-A1,16.72505,Polatuzumab_vedotin,False,723
AU-2022270665-A1,16.72505,Polatuzumab_vedotin,False,723
WO-2025032079-A1,16.62668,Polatuzumab_vedotin,False,723
US-20230071019-A1,16.608627,Polatuzumab_vedotin,False,723
US-12440453-B2,16.502975,Polatuzumab_vedotin,False,723
IN-202421028899-A,16.47593,Polatuzumab_vedotin,False,723
WO-2022216514-A9,16.447353,Polatuzumab_vedotin,False,723
WO-2022216514-A1,16.447353,Polatuzumab_vedotin,False,723
EP-4320227-A1,16.447353,Polatuzumab_vedotin,False,723
AU-2022252997-A1,16.447353,Polatuzumab_vedotin,False,723
WO-2022235882-A1,16.34175,Polatuzumab_vedotin,False,723
EP-4333891-A1,16.34175,Polatuzumab_vedotin,False,723
CA-3217942-A1,16.34175,Polatuzumab_vedotin,False,723
WO-2025212536-A1,16.319536,Polatuzumab_vedotin,False,723
WO-2021113740-A1,16.317863,Polatuzumab_vedotin,False,723
EP-4069312-A1,16.317863,Polatuzumab_vedotin,False,723
CN-120294331-A,16.308718,Polatuzumab_vedotin,False,723
IL-249981-B,16.193958,Polatuzumab_vedotin,False,723
US-11933783-B2,16.18441,Polatuzumab_vedotin,False,723
WO-2025170634-A1,16.177874,Polatuzumab_vedotin,False,723
US-20220023433-A1,16.15252,Polatuzumab_vedotin,False,723
US-20240307548-A1,16.084936,Polatuzumab_vedotin,False,723
US-20220379026-A1,16.084936,Polatuzumab_vedotin,False,723
US-20230357436-A1,16.065979,Polatuzumab_vedotin,False,723
MY-196858-A,16.054953,Polatuzumab_vedotin,False,723
EP-4606820-A2,16.054953,Polatuzumab_vedotin,False,723
AU-2015294125-B2,16.054953,Polatuzumab_vedotin,False,723
WO-2025174812-A9,15.915902,Polatuzumab_vedotin,False,723
WO-2025174812-A1,15.915902,Polatuzumab_vedotin,False,723
US-20220031861-A1,15.915902,Polatuzumab_vedotin,False,723
US-20150125443-A1,15.915696,Polatuzumab_vedotin,False,723
EP-4647440-A1,15.915696,Polatuzumab_vedotin,False,723
TW-I881239-B,15.903843,Polatuzumab_vedotin,False,723
SG-11202106574U-A,15.867229,Polatuzumab_vedotin,False,723
US-20170067921-A1,15.828837,Polatuzumab_vedotin,False,723
US-11466094-B2,15.796756,Polatuzumab_vedotin,False,723
WO-2022047417-A1,15.795559,Polatuzumab_vedotin,False,723
EP-4204004-A1,15.795559,Polatuzumab_vedotin,False,723
MY-192384-A,15.78495,Polatuzumab_vedotin,False,723
EP-4663755-A2,15.78495,Polatuzumab_vedotin,False,723
TW-202345905-A,15.775681,Polatuzumab_vedotin,False,723
US-20240350589-A1,15.767284,Polatuzumab_vedotin,False,723
AU-2022325498-A1,15.767284,Polatuzumab_vedotin,False,723
US-20210386680-A1,15.722673,Polatuzumab_vedotin,False,723
US-20240189341-A1,15.596752,Polatuzumab_vedotin,False,723
US-20220054643-A1,15.593212,Polatuzumab_vedotin,False,723
TW-202310871-A,15.592034,Polatuzumab_vedotin,False,723
IN-202317082372-A,15.542416,Polatuzumab_vedotin,False,723
US-20240277624-A1,15.525128,Polatuzumab_vedotin,False,723
US-20230263783-A1,15.525128,Polatuzumab_vedotin,False,723
US-20210260173-A1,15.525128,Polatuzumab_vedotin,False,723
AU-2022288678-A1,15.525128,Polatuzumab_vedotin,False,723
KR-20250114577-A,15.515895,Polatuzumab_vedotin,False,723
KR-20200042461-A,15.515895,Polatuzumab_vedotin,False,723
WO-2025019834-A2,15.513083,Polatuzumab_vedotin,False,723
WO-2023017191-A1,15.511647,Polatuzumab_vedotin,False,723
EP-4384204-A1,15.511647,Polatuzumab_vedotin,False,723
CA-3225815-A1,15.511647,Polatuzumab_vedotin,False,723
CN-116249559-A,15.37057,Polatuzumab_vedotin,False,723
US-20220062372-A1,15.344699,Polatuzumab_vedotin,False,723
AU-2019411278-A1,15.329817,Polatuzumab_vedotin,False,723
WO-2023158514-A1,15.2749195,Polatuzumab_vedotin,False,723
RS-60443-B1,15.2749195,Polatuzumab_vedotin,False,723
HR-P20201143-T1,15.2749195,Polatuzumab_vedotin,False,723
EP-4479042-A1,15.2749195,Polatuzumab_vedotin,False,723
HR-P20241089-T1,15.265331,Polatuzumab_vedotin,False,723
HR-P20221504-T1,15.265331,Polatuzumab_vedotin,False,723
EP-4640714-A2,15.265331,Polatuzumab_vedotin,False,723
WO-2025073856-A1,15.152194,Polatuzumab_vedotin,False,723
WO-2025021997-A1,15.113534,Polatuzumab_vedotin,False,723
WO-2015171907-A1,15.113534,Polatuzumab_vedotin,False,723
WO-2022051356-A1,15.113003,Polatuzumab_vedotin,False,723
WO-2020126610-A9,15.076433,Polatuzumab_vedotin,False,723
WO-2020126610-A1,15.076433,Polatuzumab_vedotin,False,723
HK-40065008-A,15.076433,Polatuzumab_vedotin,False,723
EP-3897739-A1,15.076433,Polatuzumab_vedotin,False,723
WO-2025255180-A1,15.044624,Polatuzumab_vedotin,False,723
WO-2022258985-A1,15.033799,Polatuzumab_vedotin,False,723
WO-2021146436-A2,15.033799,Polatuzumab_vedotin,False,723
EP-4351529-A1,15.033799,Polatuzumab_vedotin,False,723
EP-4090674-A2,15.033799,Polatuzumab_vedotin,False,723
CA-3220837-A1,15.033799,Polatuzumab_vedotin,False,723
CA-3166509-A1,15.033799,Polatuzumab_vedotin,False,723
