family_id,leader_id,compound,title,family_countries,has_ES
94282745,WO-2025019834-A2,Enfortumab_vedotin,SYNTHETIC LETHAL GENE REPAIR FOR CANCER THERAPY,WO,False
93011095,WO-2025064744-A1,Enfortumab_vedotin,"TYRA-300 (5-[(1R)-1-(3,5-DICHLORO-4-PYRIDYL)ETHOXY]-3-[6-(2-METHYLSULFONYL-2,6-DIAZASPIRO[3.3]HEPTAN-6-YL)-3-PYRIDYL]-1H-INDAZOLE ) IN COMBINATION WITH A PD-1 OR PD-L1 ANTAGONIST FOR USE IN THE TREATM",EP;TW;WO,False
73014580,US-20220152216-A1,Enfortumab_vedotin,ANTIBODY-POLYMER CONJUGATES,CN;EP;JP;KR;TR;US;WO,False
90275847,AU-2023342302-A1,Enfortumab_vedotin,ANALYTE DETECTION AND QUANTIFICATION,AU;CA;CN;EP;JP;US;WO,False
96271321,US-20250387420-A1,Enfortumab_vedotin,Prevention of Nausea and Vomiting from Antibody-Drug Conjugates and other Long-Acting Emetogenics,TW;US;WO,False
90200303,CN-117717565-A,Enfortumab_vedotin,反义寡核苷酸在制备治疗食管癌药物中的应用,CN,False
87517409,WO-2025021997-A1,Enfortumab_vedotin,NEW MAP4K1 INHIBITORS,EP;WO,False
80356102,US-20220062372-A1,Enfortumab_vedotin,METHODS FOR TREATING DISEASE AND REDUCING DRUG-INDUCED LIVER INJURY IN PATIENT POPULATIONS,US;WO,False
76864707,WO-2021146436-A2,Enfortumab_vedotin,BIASED IL2 MUTEINS METHODS AND COMPOSITIONS,AU;CA;CN;EP;HK;IL;JP;KR;MX;US;WO;ZA,False
97961125,WO-2025255180-A1,Enfortumab_vedotin,COMBINATION THERAPY USING CELL IMMUNOTHERAPY AND AN ANTI-CANCER AGENT FOR TREATING CANCER,WO,False
92801245,WO-2025096061-A1,Enfortumab_vedotin,CDK2 INHIBITORS AND USES THEREOF,WO,False
86058547,EP-4419089-A1,Enfortumab_vedotin,HYPOXIA INDUCIBLE FACTOR-2(ALPHA) INHIBITORS FOR THE TREATMENT OF BLADDER CANCER,AU;CA;CN;EP;JP;TW;US;WO,False
87158053,US-20240122847-A1,Enfortumab_vedotin,ORAL POLYPEPTIDE FORMULATIONS,IN;TW;US;WO,False
96092845,WO-2025245470-A1,Enfortumab_vedotin,SYRINGE WITH BUILT-IN LUBRICATION FOR MEDICAL USE,WO,False
90737016,WO-2024083237-A1,Enfortumab_vedotin,SUBSTITUTED HETEROARYL BICYCLIC COMPOUNDS AS USP1 INHIBITORS AND THE USE THEREOF,CN;WO,False
92895753,WO-2025054347-A1,Enfortumab_vedotin,KRAS G12D MODULATING COMPOUNDS,EP;TW;US;WO,False
57199370,US-20180036285-A1,Enfortumab_vedotin,"METHODS AND COMPOSITIONS FOR REVERSING DISRUPTION OF THE GLYCOCALYX, INFLAMMATION, AND OXIDATIVE DAMAGE",CA;US;WO,False
92589898,WO-2024179547-A1,Enfortumab_vedotin,SUBSTITUTED NITROGEN-CONTAINING TRICYCLIC COMPOUNDS AS PARP INHIBITORS AND THE USE THEREOF,CA;CN;EP;JP;KR;US;WO,False
83508554,EP-4344707-A1,Enfortumab_vedotin,NEW ANTI-NECTIN-4 ANTIBODY DRUG CONJUGATES,EP,False
82482577,US-20240285787-A1,Enfortumab_vedotin,PEPTIDES COMPRISING N-FORMYL-HALOGENATED METHIONINE RESIDUES AND ENGINEERED ANTIBODY-PEPTIDE CONJUGATES THEREOF,CN;EP;JP;US;WO,False
87158271,US-20240122860-A1,Enfortumab_vedotin,POLYPEPTIDE FORMULATIONS FOR ORAL DELIVERY,EP;IN;TW;US;WO,False
