family_id,leader_id,compound,title,family_countries,has_ES
67734839,IL-280642-B2,Brentuximab_vedotin,METHOD OF PREPARING AN ANTIBODY PHARMACEUTICAL FORMULATION,AU;BR;CA;CN;EA;EP;HK;IL;IN;JP;KR;MA;MX;SG;US;WO,False
81749534,WO-2022238962-A1,Brentuximab_vedotin,GENETICALLY ENGINEERED IMMUNE CELLS TARGETING CD70 FOR USE IN TREATING HEMATOPOIETIC MALIGNANCIES,AR;TW;US;WO,False
55699385,EP-3072957-B1,Brentuximab_vedotin,METHODS FOR CONTROLLING PROTEIN GLYCOSYLATION,EP;US,False
59067911,US-20250134996-A1,Brentuximab_vedotin,TREATMENT OF HODGKIN LYMPHOMA USING AN ANTI-PD-1 ANTIBODY,CN;CY;DK;EP;ES;FI;HK;HR;HU;JP;KR;LT;PL;PT;RS;SI;SM;US;WO,True
60787592,US-11207392-B2,Brentuximab_vedotin,Coordinated multi-prong cancer therapy,AU;CA;CN;EP;HK;IL;JP;KR;MX;SG;TW;US;WO,False
80978757,EP-4231017-A1,Brentuximab_vedotin,DETECTION AND QUANTIFICATION OF ANTI-DRUG ANTIBODIES AND ANTI-SELF ANTIBODIES,CA;CN;EP;IN;US;WO,False
59900801,EP-3432905-B1,Brentuximab_vedotin,HSV VECTORS FOR DELIVERY OF NT3 AND TREATMENT OF CIPN,CN;EP;ES;US;WO,True
60117042,WO-2017184534-A1,Brentuximab_vedotin,METHODS AND COMPOSITIONS FOR IMPROVING SAFETY AND EFFICACY OF NATURAL KILLER CELL IMMUNOTHERAPY,WO,False
50547445,US-20140120083-A1,Brentuximab_vedotin,TREATMENT OF CANCERS USING PI3 KINASE ISOFORM MODULATORS,US,False
54754778,WO-2016077734-A2,Brentuximab_vedotin,NK CELLS WITH AN INCREASED ANTIBODY-DEPENDENT CELLULAR TOXICITY (ADCC) AGAINST TUMORS,US;WO,False
78373380,EP-4142794-A1,Brentuximab_vedotin,AN IMPROVED PROCESS OF AFFINITY CHROMATOGRAPHY,AU;CA;EP;IN;JP;US;WO,False
-1,IN-202017022282-A,Brentuximab_vedotin,"ANTI-CD22 ANTIBODY-MAYTANSINE CONJUGATES, COMBINATIONS, AND METHODS OF USE THEREOF",AU;BR;CA;CN;EA;EP;HK;IL;IN;JP;KR;MX;SG;US;WO,False
64659514,US-11766442-B2,Brentuximab_vedotin,T-cell lymphoma treatments,US;WO,False
67139367,US-20190211063-A1,Brentuximab_vedotin,PORE-FORMING PEPTIDES AND USES THEREOF,US,False
71101625,US-20220054445-A1,Brentuximab_vedotin,"THERAPEUTIC METHODS AND COMPOSITIONS FOR TREATING CANCER USING 6,8-BIS-BENZYLTHIO-OCTANOIC ACID AND AN AUTOPHAGY INHIBITOR",BR;MX;TW;US;WO,False
69949745,US-12416642-B2,Brentuximab_vedotin,Composition and methods for measuring antibody dynamics,EP;JP;US;WO,False
70727684,US-20200157114-A1,Brentuximab_vedotin,OPTICALLY ACTIVE AZABICYCLO RING DERIVATIVE,AU;BR;CA;CN;EA;EP;HK;ID;JP;KR;MX;MY;PH;SG;TW;US;VN;WO,False
51894920,US-20140339088-A1,Brentuximab_vedotin,DIELECTROPHORESIS METHODS FOR DETERMINING A PROPERTY OF A PLURALITY OF CANCER CELLS,US,False
66247631,US-11266743-B2,Brentuximab_vedotin,Peptide compositions and methods of use thereof,EP;US;WO,False
89068489,WO-2025074343-A2,Brentuximab_vedotin,PRODRUGS OF HUMAN DIHYDROOROTATE DEHYDROGENASE (hDHODH) INHIBITORS,AU;CA;CN;EP;IL;KR;WO,False
66182633,US-12429405-B2,Brentuximab_vedotin,Sequential digestion of polypeptides for mass spectrometric analysis,AU;CA;CN;DK;EP;ES;HK;IL;IN;JP;KR;MA;MX;SG;US;WO,True
